Data file for DataLogger.,,,,
==============================================================================,,,,
COMPANY    : <Company name>,,,,
COMP.STATUS: Do,,,,
DATE       : 23/05/2016,,,,
TIME       : 20:54:46,,,,
FILENAME   : C:\ProgramData\DiverOffice\ONR\CSV\ctd_13_160523205445_R1430.CSV,,,,
CREATED BY : SWS Diver-Office 4.0.76.0,,,,
==========================    BEGINNING OF DATA     ==========================,,,,
[Logger settings],,,,
  Instrument type         =CTD-Diver=17,,,,
  Status                  =Started =0,,,,
  Serial number           =..09-R1430  317.,,,,
  Instrument number       =                    ,,,,
                          =0,,,,
  Location                =ctd_13,,,,
  Sample period           =M10,,,,
  Sample method           =T   ,,,,
  Number of channels      =3,,,,
[Channel 1],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Series settings],,,,
  Serial number           =..09-R1430  317.,,,,
  Instrument number       =                    ,,,,
  Location                =ctd_13,,,,
  Sample period           =00 00:10:00 0,,,,
  Sample method           =T   ,,,,
  Start date / time       =00:00:10 18/10/15,,,,
  End date / time         =00:50:20 23/05/16,,,,
[Channel 1 from data header],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2 from data header],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3 from data header],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Data],,,,
31458,,,,
Date/time,,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
10/18/2015 10:00,42295.42,1542.6,27.14,14.48
10/18/2015 10:10,42295.42,1542.8,27.03,14.48
10/18/2015 10:20,42295.43,1543.4,27.01,14.47
10/18/2015 10:30,42295.44,1545,26.99,14.47
10/18/2015 10:40,42295.44,1547.7,26.98,14.48
10/18/2015 10:50,42295.45,1550.6,26.98,14.48
10/18/2015 11:00,42295.46,1554,26.97,14.48
10/18/2015 11:10,42295.47,1557.7,26.96,14.48
10/18/2015 11:20,42295.47,1561.3,26.95,14.48
10/18/2015 11:30,42295.48,1564.6,26.95,14.48
10/18/2015 11:40,42295.49,1567.5,26.95,14.48
10/18/2015 11:50,42295.49,1570.8,26.94,14.48
10/18/2015 12:00,42295.50,1573.4,26.94,14.48
10/18/2015 12:10,42295.51,1577.2,26.94,14.48
10/18/2015 12:20,42295.51,1582.4,26.94,14.49
10/18/2015 12:30,42295.52,1587.7,26.94,14.49
10/18/2015 12:40,42295.53,1593.5,26.93,14.49
10/18/2015 12:50,42295.53,1597.8,26.93,14.49
10/18/2015 13:00,42295.54,1601.1,26.93,14.49
10/18/2015 13:10,42295.55,1603.5,26.93,14.49
10/18/2015 13:20,42295.56,1606.3,26.93,14.49
10/18/2015 13:30,42295.56,1609.1,26.93,14.49
10/18/2015 13:40,42295.57,1611.3,26.93,14.49
10/18/2015 13:50,42295.58,1613.9,26.93,14.49
10/18/2015 14:00,42295.58,1616,26.93,14.49
10/18/2015 14:10,42295.59,1616.8,26.93,14.48
10/18/2015 14:20,42295.60,1617.7,26.93,14.49
10/18/2015 14:30,42295.60,1618.4,26.93,14.48
10/18/2015 14:40,42295.61,1618.7,26.93,14.49
10/18/2015 14:50,42295.62,1619.2,26.93,14.49
10/18/2015 15:00,42295.63,1619.6,26.93,14.49
10/18/2015 15:10,42295.63,1619.4,26.93,14.48
10/18/2015 15:20,42295.64,1618.9,26.93,14.48
10/18/2015 15:30,42295.65,1618.8,26.93,14.48
10/18/2015 15:40,42295.65,1618.1,26.93,14.48
10/18/2015 15:50,42295.66,1617.2,26.93,14.48
10/18/2015 16:00,42295.67,1616.2,26.93,14.48
10/18/2015 16:10,42295.67,1615,26.93,14.48
10/18/2015 16:20,42295.68,1613.5,26.93,14.48
10/18/2015 16:30,42295.69,1611.6,26.94,14.48
10/18/2015 16:40,42295.69,1609.7,26.94,14.48
